questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 1","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will identify understand personal development and life management concepts related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9rafyc00c1qjr8k0hzj2k8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 2","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will identify understand personal development and life management concepts related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9rafyc00c1qjr8k0hzj2k8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 3","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will identify understand personal development and life management concepts related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9rafyc00c1qjr8k0hzj2k8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 4","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will identify understand personal development and life management concepts related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9rafyc00c1qjr8k0hzj2k8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 5","TRUE_FALSE","EASY","Based on the learning outcome ""Students will identify understand personal development and life management concepts related to Introduction."" in Introduction, the following statement about Introduction is accurate: ""Introduction concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9rafyc00c1qjr8k0hzj2k8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 6","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","UNDERSTAND","cmf9raggx00c3qjr86qc22hw8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 7","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","UNDERSTAND","cmf9raggx00c3qjr86qc22hw8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 8","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","UNDERSTAND","cmf9raggx00c3qjr86qc22hw8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 9","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Introduction.","","","","UNDERSTAND","cmf9raggx00c3qjr86qc22hw8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y8) - Introduction - Question 10","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Introduction.","","","","UNDERSTAND","cmf9raggx00c3qjr86qc22hw8","cmesxd5p4001ltxcfc5oelryf","cmev1pwj300276vwi3yccwax0","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-LL_2025"
